unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"1EAE3DF7-49DD-9EB1-E063-4704A8C09D02","8000000","2024-03-22","RG1 1AF","O","N","F","","21 - 23","VALPY STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF7-49DD-9EB1-E063-4704A8C09D02/current"
"25E9DA80-6B22-555E-E063-4704A8C066F2","127500","2024-06-24","RG1 1AR","F","N","L","FLAT 2","17 - 19","VALPY STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA80-6B22-555E-E063-4704A8C066F2/current"
"3B5CE842-807D-EE3A-E063-4804A8C0D6F1","325000","2024-04-16","RG1 1AR","O","N","F","","17 - 19","VALPY STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-807D-EE3A-E063-4804A8C0D6F1/current"
"2D4D7609-C8B9-BDF9-E063-4804A8C0672F","1000000","2024-05-17","RG1 1DB","D","N","F","","11","FRIAR STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C8B9-BDF9-E063-4804A8C0672F/current"
"1C3E72FE-EC59-F410-E063-4804A8C0DFA6","1800000","2024-02-16","RG1 1DB","O","N","F","","12A","FRIAR STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-EC59-F410-E063-4804A8C0DFA6/current"
"34222871-F796-4D2B-E063-4704A8C07853","135740","2024-07-18","RG1 1EQ","F","N","L","FLAT 29","ICON HOUSE","MERCHANTS PLACE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222871-F796-4D2B-E063-4704A8C07853/current"
"42C129E4-36C0-60A9-E063-4804A8C0C25D","354000","2024-12-20","RG1 1HN","F","N","L","FLAT 15","FRIARY COURT, 15","TUDOR ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-36C0-60A9-E063-4804A8C0C25D/current"
"34222873-1191-4D2B-E063-4704A8C07853","3600000","2024-02-02","RG1 1LG","O","N","F","","17 - 27","STATION ROAD","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-1191-4D2B-E063-4704A8C07853/current"
"2131FCF6-C177-86E8-E063-4804A8C0372B","365259","2024-04-17","RG1 1LX","O","N","L","GROUND FLOOR RETAIL UNIT","THAMES TOWER","STATION ROAD","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-C177-86E8-E063-4804A8C0372B/current"
"25E9DA81-C435-555E-E063-4704A8C066F2","213000","2024-05-31","RG1 1NR","F","N","L","FLAT 117","GARRARD HOUSE, 30","GARRARD STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-C435-555E-E063-4704A8C066F2/current"
"25E9DA81-C436-555E-E063-4704A8C066F2","213000","2024-05-31","RG1 1NR","F","N","L","FLAT 118","GARRARD HOUSE, 30","GARRARD STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-C436-555E-E063-4704A8C066F2/current"
"38EDC0C3-9402-0F63-E063-4704A8C00424","375000","2024-08-29","RG1 1NT","T","N","F","","9","SACKVILLE STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-9402-0F63-E063-4704A8C00424/current"
"38EDC0C2-A2B5-0F63-E063-4704A8C00424","371250","2024-12-11","RG1 1NT","T","N","F","","11","SACKVILLE STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C2-A2B5-0F63-E063-4704A8C00424/current"
"2859C1AC-D957-52B4-E063-4804A8C05948","393000","2024-06-03","RG1 1NT","T","N","F","","25","SACKVILLE STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AC-D957-52B4-E063-4804A8C05948/current"
"38EDC0C2-A142-0F63-E063-4704A8C00424","360000","2024-08-14","RG1 1NX","F","N","L","","15","TANFIELDS","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C2-A142-0F63-E063-4704A8C00424/current"
"2859C1AB-8583-52B4-E063-4804A8C05948","175000","2024-10-29","RG1 1PA","F","N","L","FLAT 20","SUMMIT HOUSE 49-51","GREYFRIARS ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AB-8583-52B4-E063-4804A8C05948/current"
"31C68071-BDC7-FEE3-E063-4804A8C04F37","175000","2024-05-17","RG1 1PJ","F","N","L","FLAT 10","FORBURY VIEW, 11","BLAGRAVE STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68071-BDC7-FEE3-E063-4804A8C04F37/current"
"3B5CE841-6FB2-EE3A-E063-4804A8C0D6F1","190000","2024-07-05","RG1 1ST","F","N","L","FLAT 4","FRANKLYN HOUSE","CROSS STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE841-6FB2-EE3A-E063-4804A8C0D6F1/current"
"1EAE3DF7-4991-9EB1-E063-4704A8C09D02","760000","2024-05-03","RG1 1TG","O","N","F","","30","QUEEN VICTORIA STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF7-4991-9EB1-E063-4704A8C09D02/current"
"2F7F2B43-C17C-E08F-E063-4804A8C05A49","1550000","2024-12-20","RG1 2AF","O","N","F","","73 - 74","BROAD STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-C17C-E08F-E063-4804A8C05A49/current"
"402A3A66-AF1F-A7DF-E063-4804A8C0B80D","1265000","2024-10-11","RG1 2AP","O","N","F","FLAT","85","BROAD STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-AF1F-A7DF-E063-4804A8C0B80D/current"
"31C68071-BEDA-FEE3-E063-4804A8C04F37","178000","2024-02-23","RG1 2AP","F","N","L","FLAT 1","87 - 87A","BROAD STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68071-BEDA-FEE3-E063-4804A8C04F37/current"
"36A61A94-4AE1-DEF2-E063-4704A8C046AE","190000","2024-02-23","RG1 2AP","F","N","L","FLAT 2","87 - 87A","BROAD STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-4AE1-DEF2-E063-4704A8C046AE/current"
"31C68071-BED3-FEE3-E063-4804A8C04F37","181000","2024-02-26","RG1 2AP","F","N","L","FLAT 3","87 - 87A","BROAD STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68071-BED3-FEE3-E063-4804A8C04F37/current"
"38EDC0C2-A243-0F63-E063-4704A8C00424","185000","2024-06-14","RG1 2AP","F","N","L","FLAT 4","87 - 87A","BROAD STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C2-A243-0F63-E063-4704A8C00424/current"
"2131FCF6-C179-86E8-E063-4804A8C0372B","383891","2024-04-17","RG1 2AQ","O","N","L","","UNIT L39","LOWER GROUND LEVEL","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-C179-86E8-E063-4804A8C0372B/current"
"1A0C5C63-E601-7CBE-E063-4804A8C06C96","1550000","2024-01-09","RG1 2BA","O","N","F","","114","BROAD STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-E601-7CBE-E063-4804A8C06C96/current"
"38EDC0C2-A229-0F63-E063-4704A8C00424","265000","2024-09-30","RG1 2BL","F","N","L","1A","THE OLD BRITISH SCHOOL, 153","SOUTHAMPTON STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C2-A229-0F63-E063-4704A8C00424/current"
"1EAE3DF6-31F9-9EB1-E063-4704A8C09D02","370000","2024-07-01","RG1 2BP","F","N","L","FLAT 47","2","SILVER STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-31F9-9EB1-E063-4704A8C09D02/current"
"237B17FD-A361-22AC-E063-4804A8C0EA3A","188000","2024-08-29","RG1 2GU","F","N","L","71","QUADRANT COURT","JUBILEE SQUARE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-A361-22AC-E063-4804A8C0EA3A/current"
"42C129E4-362C-60A9-E063-4804A8C0C25D","250000","2024-09-10","RG1 2GW","F","N","L","24","QUADRANT COURT","JUBILEE SQUARE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-362C-60A9-E063-4804A8C0C25D/current"
"25E9DA81-C408-555E-E063-4704A8C066F2","190000","2024-05-30","RG1 2GW","O","N","L","39","QUADRANT COURT","JUBILEE SQUARE","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-C408-555E-E063-4704A8C066F2/current"
"2ACACE8C-91F6-295E-E063-4804A8C0B0EB","240000","2024-11-18","RG1 2GW","F","N","L","45","QUADRANT COURT","JUBILEE SQUARE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8C-91F6-295E-E063-4804A8C0B0EB/current"
"2ACACE8C-91F8-295E-E063-4804A8C0B0EB","255000","2024-12-13","RG1 2GW","F","N","L","56","QUADRANT COURT","JUBILEE SQUARE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8C-91F8-295E-E063-4804A8C0B0EB/current"
"2F7F2B42-ACE9-E08F-E063-4804A8C05A49","250000","2024-12-04","RG1 2GW","F","N","L","7","QUADRANT COURT","JUBILEE SQUARE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B42-ACE9-E08F-E063-4804A8C05A49/current"
"25E9DA81-C3EF-555E-E063-4704A8C066F2","1835000","2024-05-01","RG1 2HX","O","N","F","","29","CHAIN STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-C3EF-555E-E063-4704A8C066F2/current"
"34222873-121F-4D2B-E063-4704A8C07853","410000","2024-03-26","RG1 2LG","O","N","F","","61","ST MARYS BUTTS","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-121F-4D2B-E063-4704A8C07853/current"
"1A0C5C63-E6B3-7CBE-E063-4804A8C06C96","400000","2024-04-19","RG1 2LS","F","N","L","FLAT 1","32","ST MARYS BUTTS","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-E6B3-7CBE-E063-4804A8C06C96/current"
"1A0C5C63-E6B4-7CBE-E063-4804A8C06C96","400000","2024-04-19","RG1 2LS","F","N","L","FLAT 2","32","ST MARYS BUTTS","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-E6B4-7CBE-E063-4804A8C06C96/current"
"237B17FD-A265-22AC-E063-4804A8C0EA3A","296000","2024-09-17","RG1 2ND","T","N","F","","92","KATESGROVE LANE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-A265-22AC-E063-4804A8C0EA3A/current"
"1EAE3DF6-3021-9EB1-E063-4704A8C09D02","226000","2024-03-20","RG1 2NF","T","N","F","","3","RIVER ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-3021-9EB1-E063-4704A8C09D02/current"
"31C68071-BFB3-FEE3-E063-4804A8C04F37","270000","2024-07-12","RG1 2NL","T","N","F","","6","DOROTHY STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68071-BFB3-FEE3-E063-4804A8C04F37/current"
"42C129E5-6C03-60A9-E063-4804A8C0C25D","270000","2024-10-29","RG1 2NN","T","N","F","","24","HENRY STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-6C03-60A9-E063-4804A8C0C25D/current"
"1EAE3DF6-314C-9EB1-E063-4704A8C09D02","425000","2024-03-01","RG1 2NT","T","N","F","","38","HILL STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-314C-9EB1-E063-4704A8C09D02/current"
"42C129E5-6C27-60A9-E063-4804A8C0C25D","345000","2024-12-09","RG1 2NT","S","N","F","","52","HILL STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-6C27-60A9-E063-4804A8C0C25D/current"
"237B17FD-A34E-22AC-E063-4804A8C0EA3A","297000","2024-04-26","RG1 2NU","T","N","F","","49","HILL STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-A34E-22AC-E063-4804A8C0EA3A/current"
"2859C1AB-8788-52B4-E063-4804A8C05948","325000","2024-11-01","RG1 2NW","T","N","F","","21","HENRY STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AB-8788-52B4-E063-4804A8C05948/current"
"2D4D7609-C7FE-BDF9-E063-4804A8C0672F","850000","2024-10-29","RG1 2NW","S","N","F","","51","HENRY STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C7FE-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C810-BDF9-E063-4804A8C0672F","500000","2024-10-29","RG1 2PJ","T","N","F","","1","SHERMAN ROAD","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C810-BDF9-E063-4804A8C0672F/current"
"2ACACE8C-914E-295E-E063-4804A8C0B0EB","327500","2024-08-07","RG1 2PJ","T","N","F","","6","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8C-914E-295E-E063-4804A8C0B0EB/current"
"1C3E72FD-D346-F410-E063-4804A8C0DFA6","300000","2024-01-31","RG1 2PJ","T","N","F","","13","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FD-D346-F410-E063-4804A8C0DFA6/current"
"1C3E72FD-D59D-F410-E063-4804A8C0DFA6","325000","2024-01-25","RG1 2PJ","T","N","F","","44","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FD-D59D-F410-E063-4804A8C0DFA6/current"
"1775CCF6-E488-38BA-E063-4704A8C05A7C","360000","2024-03-27","RG1 2PJ","T","N","F","","50","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF6-E488-38BA-E063-4704A8C05A7C/current"
"2ACACE8C-90C8-295E-E063-4804A8C0B0EB","373000","2024-11-25","RG1 2PL","S","N","F","","2","SHERMAN PLACE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8C-90C8-295E-E063-4804A8C0B0EB/current"
"1EAE3DF6-2EB0-9EB1-E063-4704A8C09D02","275000","2024-07-01","RG1 2PP","S","N","F","","33","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-2EB0-9EB1-E063-4704A8C09D02/current"
"2D4D7608-9E8C-BDF9-E063-4804A8C0672F","265000","2024-12-20","RG1 2PP","T","N","F","","49","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7608-9E8C-BDF9-E063-4804A8C0672F/current"
"1A0C5C63-0C20-7CBE-E063-4804A8C06C96","308000","2024-01-18","RG1 2PP","T","N","F","","51","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-0C20-7CBE-E063-4804A8C06C96/current"
"1775CCF6-E5B6-38BA-E063-4704A8C05A7C","282000","2024-01-05","RG1 2PP","T","N","F","","80","SHERMAN ROAD","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF6-E5B6-38BA-E063-4704A8C05A7C/current"
"2D4D7608-9FCF-BDF9-E063-4804A8C0672F","267000","2024-11-08","RG1 2PU","T","N","F","","59","EDGEHILL STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7608-9FCF-BDF9-E063-4804A8C0672F/current"
"1A0C5C63-0DA9-7CBE-E063-4804A8C06C96","313000","2024-01-10","RG1 2PU","T","N","F","","97","EDGEHILL STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-0DA9-7CBE-E063-4804A8C06C96/current"
"25E9DA80-6D14-555E-E063-4704A8C066F2","330000","2024-06-26","RG1 2PX","T","N","F","","36","EDGEHILL STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA80-6D14-555E-E063-4704A8C066F2/current"
"2D4D7608-A1C4-BDF9-E063-4804A8C0672F","385000","2024-12-13","RG1 2PX","S","N","F","","50","EDGEHILL STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7608-A1C4-BDF9-E063-4804A8C0672F/current"
"1EAE3DF6-3160-9EB1-E063-4704A8C09D02","342500","2024-02-29","RG1 2PY","T","N","F","","19","ALPINE STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-3160-9EB1-E063-4704A8C09D02/current"
"1EAE3DF6-2F4B-9EB1-E063-4704A8C09D02","302000","2024-03-21","RG1 2PZ","T","N","F","","87","ALPINE STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-2F4B-9EB1-E063-4704A8C09D02/current"
"34222871-F9B0-4D2B-E063-4704A8C07853","295000","2024-11-29","RG1 2PZ","T","N","F","","95","ALPINE STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222871-F9B0-4D2B-E063-4704A8C07853/current"
"1A0C5C63-0F7C-7CBE-E063-4804A8C06C96","325000","2024-05-03","RG1 2QA","T","N","F","","34","ALPINE STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-0F7C-7CBE-E063-4804A8C06C96/current"
"2F7F2B42-AEF8-E08F-E063-4804A8C05A49","300000","2024-10-03","RG1 2QA","T","N","F","","58","ALPINE STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B42-AEF8-E08F-E063-4804A8C05A49/current"
"3B5CE841-6CF1-EE3A-E063-4804A8C0D6F1","190000","2024-12-04","RG1 2QB","T","N","F","","2","FRANCIS STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE841-6CF1-EE3A-E063-4804A8C0D6F1/current"
"237B17FD-A1B7-22AC-E063-4804A8C0EA3A","280000","2024-08-12","RG1 2QB","T","N","F","","3","FRANCIS STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-A1B7-22AC-E063-4804A8C0EA3A/current"
"1EAE3DF6-2F38-9EB1-E063-4704A8C09D02","255000","2024-06-11","RG1 2QB","T","N","F","","5","FRANCIS STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-2F38-9EB1-E063-4704A8C09D02/current"
"25E9DA80-67FB-555E-E063-4704A8C066F2","325000","2024-09-24","RG1 2QB","T","N","F","","33","FRANCIS STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA80-67FB-555E-E063-4704A8C066F2/current"
"2D4D7608-9D74-BDF9-E063-4804A8C0672F","331000","2024-12-18","RG1 2QB","T","N","F","","45","FRANCIS STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7608-9D74-BDF9-E063-4804A8C0672F/current"
"25E9DA80-6A94-555E-E063-4704A8C066F2","510000","2024-07-19","RG1 2QE","S","N","F","","1","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA80-6A94-555E-E063-4704A8C066F2/current"
"2F7F2B42-AD06-E08F-E063-4804A8C05A49","530000","2024-12-13","RG1 2QE","T","N","F","","17","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B42-AD06-E08F-E063-4804A8C05A49/current"
"34222873-11A9-4D2B-E063-4704A8C07853","185000","2024-08-02","RG1 2QF","F","N","L","1","AVELEY HOUSE","ILIFFE CLOSE","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-11A9-4D2B-E063-4704A8C07853/current"
"1A0C5C63-0D59-7CBE-E063-4804A8C06C96","235000","2024-01-15","RG1 2QF","F","N","L","32","AVELEY HOUSE","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-0D59-7CBE-E063-4804A8C06C96/current"
"1EAE3DF6-310D-9EB1-E063-4704A8C09D02","230000","2024-06-03","RG1 2QF","F","N","L","46","AVELEY HOUSE","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-310D-9EB1-E063-4704A8C09D02/current"
"402A3A65-8349-A7DF-E063-4804A8C0B80D","235000","2024-10-09","RG1 2QF","F","N","L","47","AVELEY HOUSE","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A65-8349-A7DF-E063-4804A8C0B80D/current"
"1775CCF6-E5C3-38BA-E063-4704A8C05A7C","230000","2024-03-13","RG1 2QF","F","N","L","56","AVELEY HOUSE","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF6-E5C3-38BA-E063-4704A8C05A7C/current"
"1EAE3DF6-3104-9EB1-E063-4704A8C09D02","215000","2024-02-29","RG1 2QF","F","N","L","6","AVELEY HOUSE","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-3104-9EB1-E063-4704A8C09D02/current"
"25E9DA80-6AA3-555E-E063-4704A8C066F2","360000","2024-10-18","RG1 2QF","F","N","L","68","AVELEY HOUSE","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA80-6AA3-555E-E063-4704A8C066F2/current"
"1EAE3DF6-30FE-9EB1-E063-4704A8C09D02","255000","2024-02-22","RG1 2QH","F","N","L","","23","HIEATT CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-30FE-9EB1-E063-4704A8C09D02/current"
"2859C1AB-84D3-52B4-E063-4804A8C05948","240000","2024-06-28","RG1 2QN","F","N","L","3","BASILDON HOUSE","ILIFFE CLOSE","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AB-84D3-52B4-E063-4804A8C05948/current"
"2D4D7609-C81E-BDF9-E063-4804A8C0672F","675000","2024-10-29","RG1 2QR","S","N","F","","74","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C81E-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C849-BDF9-E063-4804A8C0672F","200000","2024-10-04","RG1 2QW","F","N","L","FLAT 11","CITY GATE, 95 - 107","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C849-BDF9-E063-4804A8C0672F/current"
"1775CCF7-D779-38BA-E063-4704A8C05A7C","310000","2024-02-29","RG1 2QW","O","N","L","FLAT 8","CITY GATE, 95 - 107","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-D779-38BA-E063-4704A8C05A7C/current"
"2ACACE8C-91E5-295E-E063-4804A8C0B0EB","275000","2024-11-06","RG1 2QX","F","N","L","FLAT 8","THOMSONS YARD, 106","SOUTHAMPTON STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8C-91E5-295E-E063-4804A8C0B0EB/current"
"2D4D7609-C83E-BDF9-E063-4804A8C0672F","500000","2024-10-29","RG1 2QX","T","N","F","","112","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C83E-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C847-BDF9-E063-4804A8C0672F","350000","2024-10-29","RG1 2QX","T","N","F","","114","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C847-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C81A-BDF9-E063-4804A8C0672F","500000","2024-10-29","RG1 2QX","T","N","F","","116","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C81A-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C837-BDF9-E063-4804A8C0672F","500000","2024-10-29","RG1 2QX","T","N","F","","118","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C837-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C83C-BDF9-E063-4804A8C0672F","500000","2024-10-29","RG1 2QX","T","N","F","","120","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C83C-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C865-BDF9-E063-4804A8C0672F","175000","2024-10-29","RG1 2QX","F","N","L","FLAT 1","122","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C865-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C866-BDF9-E063-4804A8C0672F","175000","2024-10-29","RG1 2QX","F","N","L","FLAT 2","122","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C866-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C848-BDF9-E063-4804A8C0672F","500000","2024-10-29","RG1 2QX","T","N","F","","126","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C848-BDF9-E063-4804A8C0672F/current"
"2D4D7609-C813-BDF9-E063-4804A8C0672F","850000","2024-10-29","RG1 2QZ","F","N","F","FIRST AND SECOND FLOOR FLAT","111 - 113","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C813-BDF9-E063-4804A8C0672F/current"
"2859C1AC-D9EF-52B4-E063-4804A8C05948","315000","2024-07-16","RG1 2QZ","T","N","F","","173","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AC-D9EF-52B4-E063-4804A8C05948/current"
"1C3E72FD-D25A-F410-E063-4804A8C0DFA6","285000","2024-01-12","RG1 2RD","T","N","F","","144","SOUTHAMPTON STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FD-D25A-F410-E063-4804A8C0DFA6/current"
"38EDC0C3-9384-0F63-E063-4704A8C00424","274000","2024-09-24","RG1 2RD","T","N","F","","146","SOUTHAMPTON STREET","","READING","READING","READING","B","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-9384-0F63-E063-4704A8C00424/current"
"1EAE3DF6-32E8-9EB1-E063-4704A8C09D02","300000","2024-06-12","RG1 2RD","F","N","L","FLAT 2","148","SOUTHAMPTON STREET","","READING","READING","READING","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-32E8-9EB1-E063-4704A8C09D02/current"
